name,price,ean
Pirkka sokerikorppu 400g revitty,1.49,6410402022021
Pirkka Persimon,2.09,2000585400002
Pirkka punajuuri 1kg Suomi TK,1.25,6410405097248
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
Elvital shampoo 400ml color-vive,4.4,3600520434070
Merlyn juhlaleggarit 4472030 F M,7.0,6419230183881
Helpot mega ristikot ristikkolehti,2.95,6414885022783
Pirkka kauranäkkileipä 230g gluteeniton,2.49,6410405137586
K-Menu jogurtti 1kg mustikka,0.85,6410405183484
Pirkka rouhepehmopalat 450g,3.49,6410405102874
Veikkausmyynti,0.0,2000985500005
Satsuma,1.89,2000528000009
Pirkka virike kananmuna M6 348g,0.99,6410405108319
Pirkka maalaismaksapasteija 200g,1.49,6410402008391
Valio AB-piimä 1l,1.69,6408430001811
"Pirkka klementiini 1,5kg",2.99,6410405045010
Valio Hyvä suom Arki kevytmaitojuoma 1l,0.89,6408430000449
Atria viljaporsaan filee,8.95,2378205700000
Pirkka br fileesuikale 450g mton suom,3.39,6410405125347
Popsi poprilli 400g,1.49,6409100061623
Oululainen reissumies tumma 4kpl/280g,1.15,6413466080204
Atria PT kanan fileesuikale 300g hunaja,3.19,6407810015080
Tuorekurkku Suomi.,2.79,2000604700007
Vaasan ruispalat 12kpl/660g,1.69,6437002001454
Sipuli irto,1.19,2000613700005
Saarioinen suvisalaatti 250g,2.09,6412000035632
Appelsiini Egypti 1lk,0.0,2000510800006
Pirkka lenkki 540g TK,2.19,6410405070463
Valio Eila kerrosunelma 120g kin-per ltn,1.09,6408430044757
error,,64025155
Maustekurkku Myrttinen,3.95,2000578100001
Töysäläinen kanelikorppu 600g,2.65,6409590000690
Vaasan ruispalat ohut herkku 12kpl /390g,2.39,6408180733901
PROFITproteiinivanukas 150g valkosuklaa,1.19,6417777051038
"Novelle Plus Sinkki+E 1,5l kmp",2.69,6413600017257
K-Menu sitruunakakku 350g,1.45,6410405137371
Merlyn juhlaleggarit 4472030 F S,7.0,6419230183874
Klementiini Arrufatina Espanja 1lk,2.19,2000511100006
Pirkka mätitahna 150g MSC,1.39,6410402004232
Apetit Amerikansekoitus 300g,1.95,6430104921903
"Pirkka III-olut 0,33l 4,5% tlk SI",0.93,6410405091260
Pirkka rasvaton maito 1 l,0.59,6410405082626
Pirkka kuohukerma 2dl laktoositon,0.99,6410405142610
Tuorekurkku Suomi.,2.79,2000604700007
Actimel tehojuoma 8x100g metsämarja,4.15,5410146410581
Pirkka broilerin ohut leike hunajam 420g,4.09,6410405127112
Atria suomalainen pekoni 140g,2.19,6407870079763
DR.Oetker liivatelehti 10kpl luomu,1.95,5701073066447
,,6416021000389
Valio kevytmaito 1l,0.99,6408430000128
Valiojogurtti 200g mustikka,0.51,6408430002283
Jääsalaatti 100g pussi Suomi 1lk,0.99,6415350002118
Shampion,0.99,2000554900007
Pirkka Persimon,2.09,2000585400002
Vaasan ruispalat 12kpl/660g,1.69,6437002001454
Pirkka kevytmaito 1 l,0.81,6410405082657
Pirkka saunapalvikinkku 300g TK,2.79,6410405155580
Flora margariini 400g 60% laktoositon,1.55,8722700234395
Atria gotlermakkara 300g viip,1.75,6407870071224
Tuorekurkku Suomi.,2.79,2000604700007
Vaasan ruispalat ohut herkku 6kpl/195g,1.39,6408180733260
Saarioinen iso häränpihvihampuril 245g,3.09,6412000032662
Saarioinen suvisalaatti 250g,2.09,6412000035632
Pirkka rasvaton maito 1 l,0.59,6410405082626
L&M savuke 20kpl Green Label Cool,6.5,7622100937999
Nestle Nan äidinmaidonkorv käyttövalm2dl,0.65,7613030790242
Santa Maria sipulijauhe 30g,0.69,7311311004735
Apetit keittojuures 200g,0.53,6430104920203
Twix Xtra suklaapatukka 75g,0.64,5900951028502
Pirkka sokeri 1kg,0.69,6410405040817
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
K-Menu vohveli 6kpl/250g,1.25,6410405169396
Pirkka pakastuspussi 2l 100kpl,1.09,6410405048929
Whiskas 1+ 12x100g Siipikarjalajit hyyte,4.15,4008429074028
Vaasan tosi rukiinen 175g,0.69,6437005006050
Pirkka ylikypsä saunapalvi 400g,2.79,6410405088925
Pirkka herkkusienisalaatti 300g,2.99,6410402018260
Vaasan Iso moniviljapaahtoleipä 525g,2.15,6437005041020
Keittolounas,6.0,2000293300007
Risifrutti riisivälipala 175g päärynäun,0.89,7310090795629
Atria punajuurisalaatti 400g,1.5,6407860063178
Osram Led Retrofit Classic E27 470lm him,3.0,4052899936386
K-Menu palvi 500g,2.89,6410405155559
Pirkka maapähkinä luonnonlinnuille 2kg,5.29,6410405179944
Elovena kaurahiutale 1kg,1.59,6416597113919
"Karjala olut 4,5% 0,33l tlk 6-pack",9.96,6413605094161
error,,64027135
Valio Eila maitojuoma 1l lakton rton,1.95,6408430000241
Euro Shopper maksalaatikko 400g,1.49,6410405083906
,,8718879000190
Pirkka inkosuoja 10kpl extra plus,2.95,6410405125767
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
"Olvi Cola 0,95l kmp",0.99,6419800043270
FIT rahka 150g mustikka,0.79,6417777042708
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
Pirkka rahka 6 x 50 g marja-hedelmä,1.05,6410405144324
Saarioinen kanaruukku 300g kermainen,3.35,6412000032433
Santa Maria Mustapippuri 38g rouhit tlk,2.49,7311310025519
Pirkka kermajuusto 1 kg lakton,3.79,6410405090959
Valio Polar aromikas 350g,5.25,6408430338894
,,6416021000389
Knorr Lasagne 262g,2.45,5719642208037
Blå Band Lämmin Kuppi 3x20g suurust kana,1.75,7322550037514
K-Menu kananmuna M10 580g,1.35,6410405148094
Kulta Katriina kahvi 500g sj tummapaahto,3.45,6420101145549
"Karhu Raaka 4,6% 0,5l tlk",3.14,6415600540698
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Risifrutti riisivälipala 175g metsämarja,0.89,7310090792628
Hyvä suom Arki Eila kevytmaitojuoma 1l,1.35,6408430000487
Dronningholm Tähtitorttu Omena-kane 300g,1.25,6412000017201
Atria viljaporsaan filee,8.95,2378205700000
Pirkka täysksylitolipuruk 100g freshmint,1.99,6410405141439
K-Menu peruna-sipulisekoitus 1 kg,1.39,6410405147004
Pirkka jätekassi 25l 30kpl musta,2.09,6408641084436
"Kortti lis 3,90",3.9,6433300070772
Pirkka Persimon,2.09,2000585400002
Snellman savustajan naudanpaisti 120g,3.49,6409620010262
Fazer Real 420g ruis täysjyväruisleipä,1.99,6411402117700
"Pirkka Jaffa 1,5l kmp",1.49,6410405176035
K-Menu talouspaperi 4rl valkoinen,1.45,6410405147851
Päärynä Conference Pirkka,1.99,2000796900001
"Aino jäätelö 0,9l ihana maitosuklaa pa",4.45,6430064400715
Pirkka rasvaton maito 1 l,0.59,6410405082626
Nestle NAN2 vieroitusvalmiste 200ml,0.59,7613033428036
Saarioinen lasagne 700g,5.05,6412000032037
"Porokylä Arinalimppu 300g, gluteeniton",4.3,6416192082047
Omena Ranger Suomi,0.0,2000516000004
HK lihapyörykkä 360g,0.69,6409100070021
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Aamupala sulatejuustoviipale 200g,2.59,6408430037582
K-Menu mansikkahillo 450g,1.25,6410405138255
Salaattiannos itsepalvelu,14.9,2000265000003
Brunberg suklaalevy 150g tumma lton,2.19,6436000001749
Pirkka sipuli makea 350g,1.99,6410405057617
Tuorekurkku Suomi.,2.79,2000604700007
Pirkka riistakäristys 240g,3.59,6410405147691
Saarioinen pinaattikeitto 300g,1.99,6412000031856
Santa Maria jauhelihamauste 30g,0.61,7311311004704
Sipuli irto,1.19,2000613700005
Sunnuntai leivontamargariini 500g lton,1.85,6438207011774
Pirkka rypäle tumma 500g,3.29,6410405044884
Hyvä suom Arki ruokakerma 10% 2dl UHT,0.61,6408430015481
Yosa 2x125g Paratii luomu kauravalm,1.79,6410220003059
Pirkka vispipuuro 325g,1.49,6410400023723
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
Pirkka broileria kerma currykastike 300g,1.99,6410405138187
Pirkka Persimon,2.09,2000585400002
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
Oululainen jälkiuunipala 8kpl 480g,2.49,6411402106407
"Lotto 5 riviä + t, Jokeri + t, Lomatonni",10.0,6417326021024
LU Tuc suolakeksi 3x100g triopack,2.95,5410041030006
Pirkka sipulikuutio 200g suomalainen,0.59,6410405156280
Veikkausmyynti,0.0,2000985500005
Pirkka omena Golden 1kg,1.85,6410405044808
"Valio appelsiinitäysmehu 1,5l",2.79,6408430006151
Pirkka Parh mustapippurituorejuusto 100g,1.99,6410405096074
Pirkka Parh porsaanfilee 130g grillimaus,2.45,6410405157959
West savuketupakka 30g Blue,5.7,6410105905430
Pirkka kevytmaito 1 l,0.81,6410405082657
Ässä 4 euroa,4.0,6417326001064
K-Menu Kuivatut sekahedelmät 250g,1.95,6410405136251
"Pirkka Vichy 1,5l kmp",0.75,6410405069054
,,8718879000206
"Lapin Kulta Luomu glu.ton 4,5% 0,5l tlk",2.74,6413600140931
Marli Juissi 1l Päärynämehujuoma,1.09,6415130027997
,,6417000019491
Pingviini jäätelö 1l minttu,1.99,6430064401224
Satsuma,1.89,2000528000009
Pirkka miniluumutomaatti 250g,1.39,6410405060457
"Valio Hyvä suomalainen Arkijuusto 1,25kg",5.29,6408430337590
error,,80042556
,,6414270101239
Valio Oltermanni juusto 250g 17%,2.39,6408430339563
"Hartwall Vichy Original 1,5l kmp",2.09,6413600000822
Päivän lounas,7.95,2000266200006
Risifrutti 165g vad-pass ilm lis sokeria,1.15,7310090778721
Valio Oltermanni 250g,2.39,6408430339556
Arla Luonto+ jog 150g mango lton,0.69,6413300018264
Atria Hiillos grillimakkara 400g,1.95,6407870074881
HK maalaismaksamakkara 300g,2.35,6409100051495
,,6416021000389
"Kariniemen br koipireisi n1,2kg mar",2.99,2377265000006
Pirkka minispray täyttö omena 12ml,1.55,6410405109392
,,6418255000265
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Pirkka rypsiöljy 900ml,2.29,6410405191434
Mynthon rasia 39g sitruuna-hunaja,0.89,6410600003501
Pirkka leipäjuusto 310g vähälaktoosinen,3.49,6410405115003
Pirkka jätekassi 25l 30kpl värilliset,2.09,6408641081565
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
Fazer tummasuklaalevy 200g dark choco,2.69,6411401015861
Valio vapaan lehmän rasvaton maito 1l,0.95,6408430000104
Mr. Panini kana 235g,4.15,6405096008024
Fazer rukiinen riisipiirakka 6 kpl 420g,2.15,6413466015305
"Aino jäätelö 0,9l samettinen nougat pa",4.45,6430064400630
Valiojogurtti 1kg mansikka-vanilja rton,1.69,6408430023431
Maggi mix lihapulla-ainekset 90g,1.65,4005500077305
Atria saunapalvi 350g,3.19,6407880084900
Juhla Mokka kahvi 500g pj,3.95,6411300000487
Kantolan Ballerina täytekeksi 190g vadel,1.55,7310521410213
Kahvi,1.3,2000809600003
error,,64027142
Tomaatti Suomi,2.75,2000614400003
,,6406095020000
Remix makeissekoitus 350g,2.35,6416453034112
,,6417000018654
Valio Hyvä suom Arki maitojuoma 1l rton,0.79,6408430000432
"Torres Natureo Red 0,375l 0% klp",4.89,8410113006325
"Aino jäätelö 0,9L Unelm Kookos&Sukl Lakt",5.35,6430064400432
Pirkka Persimon,2.09,2000585400002
,,6411750010104
Pirkka paprika 300g 2kpl,1.59,6410405046109
,,6416021000389
Nicotinell imeskelytabl 2mg 96kpl mint,21.6,5054563008121
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Atria rehti balkan nakki 280g,2.25,6407870074553
Oululainen reissumies tumma 4kpl/280g,1.15,6413466080204
"Sandels 4,7% 0,33l tlk 8-pack",14.56,6419800020271
Pirkka mustikka 200g suomalainen,1.99,6410405086716
Porsaan kasslerpihvi,9.9,2000113400009
Pirkka täytesuklaalevy 100g mansikka-jog,0.88,6410402019557
Appelsiini Egypti 1lk,0.0,2000510800006
Dansukker taloussokeri 1kg,0.89,5701259100187
Vaasan joululimppu 500g vaalea viip pak,2.35,6437005039744
Vaasan lounassämpylä 8kpl/320g vaalea,0.0,6437005050169
Snellman kunnon lenkki 500g,3.59,6409620002670
,,6438309010026
HK ylikypsä saunapalvi 300g ohuen ohut,2.99,6409100061463
Kingis jäätelö 53g salmiakki,1.45,8714100567173
Pirkka omenatäysmehu 1l,0.95,6410405192189
Reformi jyttejauho 750g,6.55,7035380000138
Valio kerrosviili 1% 200g ruusunmarja,0.7,6408430040025
Kalkkunahyytelö pajuniemi,11.77,2000468500003
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
,,6403016851026
,,2398403400007
Valio Hyvä suomal Arki juustoviip 500 g,4.79,6408430338313
Pirkka luomu kevytmaito 1l suomalainen,1.09,6410405113153
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Danone Activia 4x125g viljajogurtti,1.95,5900643035016
Sipuli irto,1.19,2000613700005
Tomaatti Suomi,2.75,2000614400003
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Pirkka metsämansikkajuoma 2dl,0.29,6410405049438
Fazer Paahto 535g täysjyvä,1.99,6411402159908
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
"Valio vapaan lehmän rasvaton maito 1,75l",1.59,6408430000531
Valio kevytmaito 1l,0.99,6408430000128
Almondy daimkakku 400g pa,6.19,7312930000382
Atria samettinen keitto 300g pinaat-nokk,1.9,6407860068364
Pirkka jätekassi 25l 30kpl värilliset,2.09,6408641081565
Dronningholm lakkahillo 340g,7.39,6412000016693
Pirkka kesäkurpitsa,2.59,2000592600006
Yleisperuna harjattu,0.69,2000681000007
Valio gefilus rasvaton piimä 1l,1.65,6408430001934
Saarioinen maksalaat 400g lton/rusinaton,1.99,6412000030040
Valio luomu vanhanajan täysmaito 1l,1.69,6408430000418
Valio Eila raejuusto 200g lakton,1.95,6408430043002
Pirkka astianpesuaine 500ml metsämarjat,1.29,6410405171559
Atria PT kanan fileesuik 300g pippurinen,3.19,6407810015431
Valiojogurtti 200g appelsiini HYLA,0.51,6408430025268
Pirkka virike kananmuna M10 580g,1.55,6410405085627
Shampion,0.99,2000554900007
Pirkka ylikypsä saunapalvi 400g,2.79,6410405088925
Pirkka Persimon,2.09,2000585400002
,,6417000014229
Atria karjalanpaisti 700g perinteinen,6.69,6407830032562
Pirkka peruna 1kg punainen,1.09,6410405195029
error,,64027180
HK amerikan pekoni 150g lastu,1.99,6409100057008
Puikulaperuna,1.89,2000617800008
Pirkka kirjolohikiusaus 300g,1.99,6410402025602
error,,96033531
,,6416021000389
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
,,6416371000787
Pirkka vadelmajuoma 2dl,0.29,6410405049407
Valio kevytmaito 1l,0.99,6408430000128
,,6411090041035
Snellman kunnon kuoreton nakkimak 280g,2.45,6409620000324
Pirkka astianpesuaine 500ml omena,1.29,6410405171573
"Porokylä Joululimppu 340g, gluteeniton",6.35,6416192082092
Myllärin kuituinen kaurahiutale 650g luo,1.99,6415002585952
Satsuma,1.89,2000528000009
"Blå Band Lämmin Kuppi 3x20,7g kantarelli",1.75,7322550037682
"Pirkka III-olut 0,33l 4,5% tlk 24-p",22.32,6410405091284
Atria pizza 200g jauheliha,0.89,6407860061723
Becel margariini 400g 60%,2.55,6411600006103
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Saarioinen grahamkasvispiirakk 4kpl 280g,2.49,6412000085217
,,6408430000623
Oivariini 550g väh suolaa Hyla,3.49,6408430310852
K-Menu omenamehu 1l,0.85,6410405202987
ES pikanuudeli 5x65g multipack,1.39,6410405182661
Pirkka iso vehnätortilla 6kpl/370g,1.59,6410405118004
Valio Oivariini 400g laktoositon,2.65,6408430310753
Vaasan Iso grahampaahtoleipä 500g,2.15,6437005040986
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka miniluumutomaatti 250g,1.39,6410405060457
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Pirkka valkosipulileikkele 200g,1.89,6410405179067
Valio palavoi 500g normaalisuolainen,3.35,6408430030002
Oivariini 400g voimakassuolainen,2.65,6408430030323
Vaasan Iso vehnäpaahtoleipä 500g,2.15,6437005041068
Pirkka porkkana 500g Suomi 1lk,0.95,6410402008919
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
Viola tuorejuusto 200g appelsiini lakton,1.99,6408430336012
Pirkka miniluumutomaatti 250g,1.39,6410405060457
Tuorekurkku Suomi.,2.79,2000604700007
Kalinka top kerrosjog 150g mansikka vlak,0.51,6413300000764
,,6416021000389
Eila kreikkalainen jogurtti 150g must-va,0.99,6408430025237
Pansuola mineraalisuola 450g,2.59,6439600000105
Fazer Suklaalehti keksi 185g,3.39,6411401062100
Oivariini 400g normaalisuolainen,2.65,6408430030316
Wursti chorizo-nakki 250g,2.79,6409290000327
Vaasan kauratyynyt 6kpl 360g,1.99,6437005053368
Atria PT kanan fileesuik 300g pippurinen,3.19,6407810015431
Apetit suikalejuurekset 180g,0.95,6430104920555
"Kortti Karto 1,60",1.6,6416036210698
,,6416021000389
Satsuma,1.89,2000528000009
Keiju margariini 600g norm suolainen 60%,1.99,6438207011705
K-Menu valkosuklaakerroskeksi 125g,0.99,6410405155368
Pirkka miniluumutomaatti 250g,1.39,6410405060457
Pirkka kevytmaito 1 l,0.81,6410405082657
Yleisperuna harjattu,0.69,2000681000007
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Valio mansikkakeitto 1kg sokeroimaton,2.39,6408430062140
Kotivara kärkkäri 500g,5.5,6409630003193
Magnum 73g Double Raspberry,1.99,8714100684191
Palmolive suihkusaippua 250ml OrchidMilk,1.79,8714789732947
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Valio A+ jog 150g mans lisainton lakton,0.69,6408430023578
Kotivara Venäläinen meetvursti 170g sii,2.69,6409630007078
,,4000007075946
Golden omena Pirkka,1.89,2000797100004
,,6410405184351
Pirkka talouspaperi 4rl valkoinen,1.95,6410405147899
"Bio Luvil pesujauhe 1,35kg color boxi",4.5,8717163096321
Valio kevytmaito 1l,0.99,6408430000128
Valio Hyvä suomal Arki goudaviipale 400g,4.79,6408430339143
Pirkka pinaattikeitto 80g,0.99,6408641077537
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
"Valio kahvikerma 3,3dl 10% lkton",2.15,6408430014484
Kotivara venäläinen meetv 170g chili,2.69,6409630007115
Atria Wilhelm 400g perinteinen,2.55,6407880080278
Lotus soft embo wc-paperi 8rll val 5 kpl,16.4,6413200399524
Saarioinen siskonmakkarakeitto 300g,1.99,6412000031986
Oivariini 600g normaalisuolainen,3.49,6408430030309
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
"Pullopantti KMP 0,10 eur 0,35l tai alle",0.1,6408641832990
Peruna pesty kiinteä,1.29,2000680900001
Vaasan ruispalat 12kpl/660g,1.69,6437002001454
Semper toasty vuokaleipä tumma 400g gton,2.89,7312170055579
Kesäperuna pesty,1.29,2000624700001
"K-Menu greippilonke light 4,7% 0,5l tlk",1.8,6410405118653
RK lämmisavulohipatonki,0.0,2000959900008
Valio viili 200g,0.53,6408430004317
Juhla Mokka kahvi 450g tosi tumma hj UTZ,3.95,6411300169160
Juustoportti kirnuvoi 200g,2.25,6408654241024
HK Kabanossi 400g grillibalkan,2.99,6409100052539
Maitokolmio Fit pehmeä rahka 200 g,0.67,6417777042258
Pirkka kevytmaito 1l vlakt uht,1.39,6410405153661
,,6438706266446
,,6416021000389
Vaasan kauratyynyt 6kpl 360g,1.99,6437005053368
,,6411090040427
"A.Le Coq Premium 4,5% 0,5l",1.84,6419800020899
Veikkausmyynti,0.0,2000985500005
Kalinka top kerrosjo 150g persik-pas vl,0.51,6413300000771
Mama nuudeli 90g kana,0.71,8850987128561
Päärynä Abate,4.69,2000522000005
Atria Rehti chorizonakki kuoreton 280g,2.39,6407870077486
Myllyn Paras makaroni 1kg tumma,1.25,6417700050787
Pirkka rasvaton maito 1 l,0.59,6410405082626
Earth Control 175g paahdettu salaattisek,2.99,5706779060041
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Pirkka miniluumutomaatti 250g,1.39,6410405060457
Valio vapaan lehmän rasvaton maito 1l,0.95,6408430000104
Saarioinen pinaattikeitto 300g,1.99,6412000031856
Pirkka jätekassi 25l 30kpl värilliset,2.09,6408641081565
,,6416021000389
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
Valio AB-piimä 1l,1.69,6408430001811
Pirkka jauhelihapihvi 300g,1.59,6410405184535
Lipton tee 50ps Yellow Label RFA,1.95,3228881004611
,,6416021000389
,,6406095020000
Juhla Mokka kahvi 500g tummapaahto hj,3.95,6411300164653
Pirkka näkkileipä 400g täysjyvärukiinen,1.95,6410402026258
Vaasan ruispalat jälkiuuni 16viip/480g,3.2,6437005066641
Arla Emmental Mustaleima 300g,5.09,4009301043668
Atria veriohukainen 400g,1.95,6407850056647
,,6403016855673
Pirkka appelsiinitäysmehu 1l,0.95,6410405192158
,,6438309010040
"Flora vanilla vispautuva kastike 2,5dl",1.55,6411600821003
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Pirkka kevytmaito 1 l,0.81,6410405082657
Pirkka appelsiini,1.75,2000798000006
Pirkka hapankaali 400g Suomi,2.29,6410405038555
Atria gotlermakkara 300g viip,1.75,6407870071224
,,6412612312879
Valio Eila smetana 120g lakton,1.85,6408430041022
Apetit kruunusekoitus 300g,1.95,6430104921804
Fairy Fresh 450ml astianpesuaine,1.79,4015600400279
,,6410405183736
Herkkutilan basil-vsip juusto 200g luomu,4.99,6430053730250
Pirkka parsakaali 400g,1.29,6410405054623
Felix maustekurkku 1500/730g kok,5.0,6417808464226
Riitan Herkku super kink-meetv pizz 280g,2.09,6405346000822
,,6411090040809
Kulta Katriina kahvi 450g sj luomu,3.45,6420101146447
Pågen limpukka moniviljaleipä 500g,1.99,7311070330595
Pirkka burgeri 100g,0.55,6410405098283
"Jaffa Sitrus Light 0,33l kmp 24-pack",11.55,6413601133406
Atria viljaporsaan filee,8.95,2378205700000
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
Pingviini jäätelö 1l vanilja laktoositon,2.75,6417901000451
K-Menu lasagnelevyjä 500g,1.49,6410405143396
Herkkutilan sinihomejuusto 100g,1.79,6430053731110
Sisu pastillirasia 70g sokton,1.95,6420256012895
Ristorante pizza 340g quattro formaggi,3.09,4001724818908
Pirkka isoja vapaan kanan munia L6 408g,1.35,6410405074737
